pair_id,side,source_record_id,actor_name,source_summary,speaker_marker,turn_start,turn_end,evidence_start,evidence_end,evidence_text,lexical_score,candidate_rank
b4a84fb6380ec371,earlier,170,Suelaine Carneiro,"Necessidade de desconstruir indiferenças e enfrentar a permanente desigualdade em relação a acesso a serviços de saúde, creche, pré-escola, saneamento básico e condições adequadas de moradia: ""Compreendemos que abordar os efeitos socioeconômicos e psicossociais do racismo desde a primeira infância possibilita alterar as relações sociais, assim como as práticas nos serviços e equipamentos públicos, de forma que os serviços prestados atendam as necessidade e especificidades das famílias negras e indígenas"".",A SRA. SUELAINE CARNEIRO,3074,7869,7159,7626,"Compreendemos que abordar os efeitos socioeconômicos e psicossociais do racismo desde a primeira infância possibilita alterar as relações sociais, assim como as práticas nos serviços e equipamentos públicos de forma que os serviços prestados atendam às necessidades, especificidades das famílias negras e indígenas, da realização de ações que valorizem suas histórias e culturas, as contribuições materiais e imateriais de negros e indígenas no passado e no presente.",0.642,1
b4a84fb6380ec371,earlier,170,Suelaine Carneiro,"Necessidade de desconstruir indiferenças e enfrentar a permanente desigualdade em relação a acesso a serviços de saúde, creche, pré-escola, saneamento básico e condições adequadas de moradia: ""Compreendemos que abordar os efeitos socioeconômicos e psicossociais do racismo desde a primeira infância possibilita alterar as relações sociais, assim como as práticas nos serviços e equipamentos públicos, de forma que os serviços prestados atendam as necessidade e especificidades das famílias negras e indígenas"".",A SRA. SUELAINE CARNEIRO,3074,7869,5480,6192,"Então, cientes da necessidade de ampliar as compreensões e ações contra o racismo desde a primeira infância, elaboramos uma carta compromisso, que entregamos aos Parlamentares no ano passado, em 2022, e também no início deste ano, assim como disponibilizamos para toda a sociedade, na qual demonstramos, por meio de dados quantitativos e qualitativos, o diagnóstico sobre a situação das crianças negras e indígenas no que diz respeito à permanente desigualdade no acesso ao serviço de saúde, à creche pré-escola, à habitação com saneamento básico e a condições adequadas de moradia, à permanência nos dados de mortalidade por doenças preveníveis e evitáveis ou em razão da violência letal, entre outras questões.",0.3889,2
b4a84fb6380ec371,earlier,170,Suelaine Carneiro,"Necessidade de desconstruir indiferenças e enfrentar a permanente desigualdade em relação a acesso a serviços de saúde, creche, pré-escola, saneamento básico e condições adequadas de moradia: ""Compreendemos que abordar os efeitos socioeconômicos e psicossociais do racismo desde a primeira infância possibilita alterar as relações sociais, assim como as práticas nos serviços e equipamentos públicos, de forma que os serviços prestados atendam as necessidade e especificidades das famílias negras e indígenas"".",A SRA. SUELAINE CARNEIRO,3074,7869,4545,4887,"É nosso desejo desconstruir as indiferenças que cercam os debates sobre as violações e violências que marcam a vida de crianças negras e indígenas, assim como ampliar o compromisso com a proteção integral delas, pois suas trajetórias e possibilidades são marcadas pelo pertencimento racial, implicando no acesso diferenciado aos bens sociais.",0.2133,3
b4a84fb6380ec371,earlier,170,Suelaine Carneiro,"Necessidade de desconstruir indiferenças e enfrentar a permanente desigualdade em relação a acesso a serviços de saúde, creche, pré-escola, saneamento básico e condições adequadas de moradia: ""Compreendemos que abordar os efeitos socioeconômicos e psicossociais do racismo desde a primeira infância possibilita alterar as relações sociais, assim como as práticas nos serviços e equipamentos públicos, de forma que os serviços prestados atendam as necessidade e especificidades das famílias negras e indígenas"".",A SRA. SUELAINE CARNEIRO,3074,7869,6724,7157,"Também atuamos localmente nas cidades em que estamos sediadas com a realização de ações de articulação e formação comunitária, incidência política nas instâncias do Legislativo, Executivo e Judiciário, para os quais apresentamos um conjunto de informações e propostas a serem incorporadas nas políticas públicas com o objetivo de realizarem o princípio da proteção integral para crianças negras e indígenas desde a primeira infância.",0.125,4
b4a84fb6380ec371,earlier,170,Suelaine Carneiro,"Necessidade de desconstruir indiferenças e enfrentar a permanente desigualdade em relação a acesso a serviços de saúde, creche, pré-escola, saneamento básico e condições adequadas de moradia: ""Compreendemos que abordar os efeitos socioeconômicos e psicossociais do racismo desde a primeira infância possibilita alterar as relações sociais, assim como as práticas nos serviços e equipamentos públicos, de forma que os serviços prestados atendam as necessidade e especificidades das famílias negras e indígenas"".",A SRA. SUELAINE CARNEIRO,3074,7869,3211,3493,"É uma iniciativa que coloca o racismo como um tema que deve integrar o debate sobre as políticas públicas para a primeira infância, colocando essa questão sobre a primeira infância em outro patamar, ou seja, a questão racial deve ser parte integrante de todas as políticas públicas.",0.1231,5
b4a84fb6380ec371,later,163,Suelaine Carneiro,"Apresentou pesquisa mostrando que as meninas negras foram as mais prejudicadas na vida escolar na pandemia de Covid-19: ""A grande maioria delas não tinha acesso às plataformas digitais, que foi a opção tanto de governo municipal quanto estadual frente à inoperância do governo federal.""",A SRA. SUELAINE CARNEIRO,61578,70467,62838,63048,"A pesquisa mostrou que a grande maioria delas não tinha acesso às plataformas digitais, que foi aquela opção, tanto de Governos Municipais quanto de Governos Estaduais, perante a inoperância do Governo Federal.",0.6154,1
b4a84fb6380ec371,later,163,Suelaine Carneiro,"Apresentou pesquisa mostrando que as meninas negras foram as mais prejudicadas na vida escolar na pandemia de Covid-19: ""A grande maioria delas não tinha acesso às plataformas digitais, que foi a opção tanto de governo municipal quanto estadual frente à inoperância do governo federal.""",A SRA. SUELAINE CARNEIRO,61578,70467,63164,63265,"Segundo a pesquisa, as meninas negras foram as que menos conseguiram se dedicar às tarefas escolares.",0.2,2
b4a84fb6380ec371,later,163,Suelaine Carneiro,"Apresentou pesquisa mostrando que as meninas negras foram as mais prejudicadas na vida escolar na pandemia de Covid-19: ""A grande maioria delas não tinha acesso às plataformas digitais, que foi a opção tanto de governo municipal quanto estadual frente à inoperância do governo federal.""",A SRA. SUELAINE CARNEIRO,61578,70467,66663,66809,"Além dessas questões do cotidiano escolar, outros temas interferem na vida de meninas negras, e é necessário que a educação se debruce sobre eles.",0.1778,3
b4a84fb6380ec371,later,163,Suelaine Carneiro,"Apresentou pesquisa mostrando que as meninas negras foram as mais prejudicadas na vida escolar na pandemia de Covid-19: ""A grande maioria delas não tinha acesso às plataformas digitais, que foi a opção tanto de governo municipal quanto estadual frente à inoperância do governo federal.""",A SRA. SUELAINE CARNEIRO,61578,70467,67573,67638,"Então, as famílias negras não possuem o direito a uma vida digna.",0.1579,4
b4a84fb6380ec371,later,163,Suelaine Carneiro,"Apresentou pesquisa mostrando que as meninas negras foram as mais prejudicadas na vida escolar na pandemia de Covid-19: ""A grande maioria delas não tinha acesso às plataformas digitais, que foi a opção tanto de governo municipal quanto estadual frente à inoperância do governo federal.""",A SRA. SUELAINE CARNEIRO,61578,70467,67393,67572,"Além disso, precisamos pensar o quanto mulheres negras, chefes de família, mães solo são criminalizadas, porque as meninas também têm que ser o apoio delas nas funções domésticas.",0.1569,5
8034e650e53050e1,earlier,118,Tarcísio Motta,Comprometeu-se com a derrubada do veto presidencial a artigo da Lei 14.691/23.,O SR. TARCÍSIO MOTTA(Bloco/PSOL - RJ),44155,48686,45140,45204,Não é apenas a derrubada do veto que vai resolver essa situação.,0.2667,1
8034e650e53050e1,earlier,118,Tarcísio Motta,Comprometeu-se com a derrubada do veto presidencial a artigo da Lei 14.691/23.,O SR. TARCÍSIO MOTTA(Bloco/PSOL - RJ),44155,48686,44810,45139,"E conte com o nosso voto, Deputado, pela derrubada desse veto, porque, sem sombra de dúvidas — e aqui eu queria entrar no conteúdo que acho importante —, o tema dos recursos públicos destinados à questão da prevenção, da pronta resposta e do acompanhamento posterior aos desastres socioambientais é e será central nesta Comissão.",0.1,2
8034e650e53050e1,earlier,118,Tarcísio Motta,Comprometeu-se com a derrubada do veto presidencial a artigo da Lei 14.691/23.,O SR. TARCÍSIO MOTTA(Bloco/PSOL - RJ),44155,48686,44155,44193,"Muito obrigado, Presidente Leo Prates.",0.0,3
8034e650e53050e1,earlier,118,Tarcísio Motta,Comprometeu-se com a derrubada do veto presidencial a artigo da Lei 14.691/23.,O SR. TARCÍSIO MOTTA(Bloco/PSOL - RJ),44155,48686,44220,44292,"e também o Deputado Gilson Daniel pelas perguntas, pela explanação aqui.",0.0,4
8034e650e53050e1,earlier,118,Tarcísio Motta,Comprometeu-se com a derrubada do veto presidencial a artigo da Lei 14.691/23.,O SR. TARCÍSIO MOTTA(Bloco/PSOL - RJ),44155,48686,44294,44338,Agradeço ao Secretário Wolnei pela presença.,0.0,5
8034e650e53050e1,later,115,Tarcísio Motta,"Defendeu a aprovação da proposta de emenda à Constituição (PEC 44/23) que reserva 5% das emendas para emergências climáticas: ""Os desastres não são naturais. São socioambientais e quem morrem são os mais pobres, são os negros e negras. Portanto, é preparar as cidades e adaptá-las para o que vai acontecer cada vez mais.""",O SR. PRESIDENTE(Tarcísio Motta. Bloco/PSOL - RJ),95310,100291,99726,99992,"É preciso pensar orçamento, é preciso pensar políticas, é preciso pensar a lógica de enfrentar a questão climática e, ao mesmo tempo — portanto, é trocar a roda do carro com ele em movimento —, preparar as cidades e adaptá-las para o que vai acontecer cada vez mais.",0.3636,1
8034e650e53050e1,later,115,Tarcísio Motta,"Defendeu a aprovação da proposta de emenda à Constituição (PEC 44/23) que reserva 5% das emendas para emergências climáticas: ""Os desastres não são naturais. São socioambientais e quem morrem são os mais pobres, são os negros e negras. Portanto, é preparar as cidades e adaptá-las para o que vai acontecer cada vez mais.""",O SR. PRESIDENTE(Tarcísio Motta. Bloco/PSOL - RJ),95310,100291,100105,100202,"Quem morre são os mais pobres, são os negros e negras, e nós temos responsabilidade diante disso.",0.2927,2
8034e650e53050e1,later,115,Tarcísio Motta,"Defendeu a aprovação da proposta de emenda à Constituição (PEC 44/23) que reserva 5% das emendas para emergências climáticas: ""Os desastres não são naturais. São socioambientais e quem morrem são os mais pobres, são os negros e negras. Portanto, é preparar as cidades e adaptá-las para o que vai acontecer cada vez mais.""",O SR. PRESIDENTE(Tarcísio Motta. Bloco/PSOL - RJ),95310,100291,100048,100104,"Os desastres não são naturais, eles são socioambientais.",0.2778,3
8034e650e53050e1,later,115,Tarcísio Motta,"Defendeu a aprovação da proposta de emenda à Constituição (PEC 44/23) que reserva 5% das emendas para emergências climáticas: ""Os desastres não são naturais. São socioambientais e quem morrem são os mais pobres, são os negros e negras. Portanto, é preparar as cidades e adaptá-las para o que vai acontecer cada vez mais.""",O SR. PRESIDENTE(Tarcísio Motta. Bloco/PSOL - RJ),95310,100291,97875,97947,"Os mais pobres estão morrendo, e os negros e negras estão morrendo mais.",0.2222,4
8034e650e53050e1,later,115,Tarcísio Motta,"Defendeu a aprovação da proposta de emenda à Constituição (PEC 44/23) que reserva 5% das emendas para emergências climáticas: ""Os desastres não são naturais. São socioambientais e quem morrem são os mais pobres, são os negros e negras. Portanto, é preparar as cidades e adaptá-las para o que vai acontecer cada vez mais.""",O SR. PRESIDENTE(Tarcísio Motta. Bloco/PSOL - RJ),95310,100291,97722,97810,"Este mundo seguirá terminando cada vez mais rápido, exatamente para aqueles mais pobres.",0.1951,5
8c2dfcbfad142a02,earlier,95,Vanessa Negrini,O governo está empenhado em implementar políticas públicas que atrelem o bem-estar animal aos Objetivos do Desenvolvimento Sustentável (ODS) e às estratégias de superação dos desafios ambientais.,A SRA. VANESSA NEGRINI,57854,60294,58502,58835,"Na Resolução Nexus, a ONU reconheceu que o bem-estar animal pode, sim, contribuir para o enfrentamento dos desafios ambientais e promover essa abordagemone health— saúde única —, bem como alcançar os Objetivos de Desenvolvimento Sustentável, por tudo isso que já foi posto e debatido aqui brilhantemente por todos que me antecederam.",0.3137,1
8c2dfcbfad142a02,earlier,95,Vanessa Negrini,O governo está empenhado em implementar políticas públicas que atrelem o bem-estar animal aos Objetivos do Desenvolvimento Sustentável (ODS) e às estratégias de superação dos desafios ambientais.,A SRA. VANESSA NEGRINI,60399,63593,62991,63308,"Também é fundamental que pensemos, do ponto de vista de políticas públicas, de leis e incentivos, formas de incluir o bem-estar animal no debate público sobre consumo sustentável, atrelando aí os seus componentes ambientais, climáticos, nutricionais, de saúde única e, claro, pela ótica também da vida desses animais.",0.2917,2
8c2dfcbfad142a02,earlier,95,Vanessa Negrini,O governo está empenhado em implementar políticas públicas que atrelem o bem-estar animal aos Objetivos do Desenvolvimento Sustentável (ODS) e às estratégias de superação dos desafios ambientais.,A SRA. VANESSA NEGRINI,57854,60294,59014,59085,"O bem-estar animal é, sim, um componente essencial da sustentabilidade.",0.24,3
8c2dfcbfad142a02,earlier,95,Vanessa Negrini,O governo está empenhado em implementar políticas públicas que atrelem o bem-estar animal aos Objetivos do Desenvolvimento Sustentável (ODS) e às estratégias de superação dos desafios ambientais.,A SRA. VANESSA NEGRINI,60399,63593,60465,60560,"Em termos de políticas públicas, em termos de prioridade para o Governo, o que podemos debater?",0.24,4
8c2dfcbfad142a02,earlier,95,Vanessa Negrini,O governo está empenhado em implementar políticas públicas que atrelem o bem-estar animal aos Objetivos do Desenvolvimento Sustentável (ODS) e às estratégias de superação dos desafios ambientais.,A SRA. VANESSA NEGRINI,60399,63593,60561,60733,"Eu penso que podemos colocar nos nossos debates, nos nossos projetos, nas nossas discussões, a promoção do bem-estar animal como requisito essencial do consumo sustentável.",0.2286,5
8c2dfcbfad142a02,later,191,Vanessa Negrini,"A causa do bem-estar animal deve ser um tema de Estado: ""Esse tema do bem-estar animal precisa ser debatido no conjunto dos interesses da sociedade, nos vários órgãos que discutem isso. É pelo bem dos animais? Sim, é pelo bem dos animais. Mas, não se iludam, é sobretudo pela vida humana na Terra.""",A SRA. VANESSA NEGRINI,2375,9279,9169,9251,"É pelo bem dos animais, mas, não se iludam, é sobretudo pela vida humana na Terra.",0.5143,1
8c2dfcbfad142a02,later,191,Vanessa Negrini,"A causa do bem-estar animal deve ser um tema de Estado: ""Esse tema do bem-estar animal precisa ser debatido no conjunto dos interesses da sociedade, nos vários órgãos que discutem isso. É pelo bem dos animais? Sim, é pelo bem dos animais. Mas, não se iludam, é sobretudo pela vida humana na Terra.""",A SRA. VANESSA NEGRINI,2375,9279,2704,3238,"Muito me anima e me deixa cheia de esperanças ver aqui na plateia, acompanhando-nos, não só nós do departamento, mas também os nossos colegas representantes do MAPA: o Fernando, a Valéria, o Lucas, a Natercia, que estão à frente desse olhar do bem-estar animal lá; a Natiela, do Grupo Técnico de Saúde Única, do Ministério da Saúde; a Sabrina, da EMBRAPA, mostrando que esse tema do bem-estar animal não faz parte só de uma Pasta, ele precisa ser debatido, no conjunto dos interesses da sociedade, nos vários órgãos que discutem isso.",0.4103,2
8c2dfcbfad142a02,later,191,Vanessa Negrini,"A causa do bem-estar animal deve ser um tema de Estado: ""Esse tema do bem-estar animal precisa ser debatido no conjunto dos interesses da sociedade, nos vários órgãos que discutem isso. É pelo bem dos animais? Sim, é pelo bem dos animais. Mas, não se iludam, é sobretudo pela vida humana na Terra.""",A SRA. VANESSA NEGRINI,2375,9279,3240,3337,"O bem-estar animal já não é de hoje que não é mais só uma pauta de quem ama os animais, Deputado.",0.2703,3
8c2dfcbfad142a02,later,191,Vanessa Negrini,"A causa do bem-estar animal deve ser um tema de Estado: ""Esse tema do bem-estar animal precisa ser debatido no conjunto dos interesses da sociedade, nos vários órgãos que discutem isso. É pelo bem dos animais? Sim, é pelo bem dos animais. Mas, não se iludam, é sobretudo pela vida humana na Terra.""",A SRA. VANESSA NEGRINI,2375,9279,5904,5945,"Sim, bem-estar animal dialoga com a fome!",0.25,4
8c2dfcbfad142a02,later,191,Vanessa Negrini,"A causa do bem-estar animal deve ser um tema de Estado: ""Esse tema do bem-estar animal precisa ser debatido no conjunto dos interesses da sociedade, nos vários órgãos que discutem isso. É pelo bem dos animais? Sim, é pelo bem dos animais. Mas, não se iludam, é sobretudo pela vida humana na Terra.""",A SRA. VANESSA NEGRINI,2375,9279,4219,4361,"Então, essa é uma pauta que perpassa não só uma questão de quem gosta ou não gosta dos animais, é uma pauta de Estado e precisa ser discutida.",0.2105,5
d336204af6200b5c,earlier,68,Vanessa Pirolo,"""A pessoa com diabetes, no mínimo, tem que passar uma vez ao ano para fazer o exame adequado nos olhos e para ver como está o controle da doença.""",A SRA. VANESSA PIROLO,4115,12749,7102,7377,"Eu queria sensibilizar o Ministério da Saúde no sentido de conseguirmos fazer esse tipo de coisa, como podemos encaminhá-las, porque a pessoa com diabetes tem que, no mínimo, uma vez ao ano, fazer um exame adequado nos olhos e constatar como ela está com relação ao diabetes.",0.5455,1
d336204af6200b5c,earlier,68,Vanessa Pirolo,"""A pessoa com diabetes, no mínimo, tem que passar uma vez ao ano para fazer o exame adequado nos olhos e para ver como está o controle da doença.""",A SRA. VANESSA PIROLO,4115,12749,6201,6267,Hoje ele está numa fila de espera para fazer a cirurgia nos olhos.,0.24,2
d336204af6200b5c,earlier,68,Vanessa Pirolo,"""A pessoa com diabetes, no mínimo, tem que passar uma vez ao ano para fazer o exame adequado nos olhos e para ver como está o controle da doença.""",A SRA. VANESSA PIROLO,4115,12749,5946,6042,"Uma amiga minha tem um filho que está com diabetes, além de um problema de visão há alguns anos.",0.2222,3
d336204af6200b5c,earlier,68,Vanessa Pirolo,"""A pessoa com diabetes, no mínimo, tem que passar uma vez ao ano para fazer o exame adequado nos olhos e para ver como está o controle da doença.""",A SRA. VANESSA PIROLO,4115,12749,11846,12007,"Primeira questão: como podemos sensibilizar os médicos, todos eles, a indicarem um oftalmologista ao paciente, para que ele o visite, pelo menos, uma vez ao ano?",0.1875,4
d336204af6200b5c,earlier,68,Vanessa Pirolo,"""A pessoa com diabetes, no mínimo, tem que passar uma vez ao ano para fazer o exame adequado nos olhos e para ver como está o controle da doença.""",A SRA. VANESSA PIROLO,70066,71167,70594,70648,"Acho que ele tem apenas 30 anos, ele está desesperado.",0.1739,5
d336204af6200b5c,later,105,Vanessa Pirolo,"Os gastos hoje com diabetes superam 43 bilhões de dólares ao ano, e 60% desse valor cobre complicações da doença.",A SRA. VANESSA PIROLO,7673,16415,9937,10056,"Os gastos hoje com diabetes superam 43 milhões de dólares ao ano, e 60% desses gastos são com complicações do diabetes.",0.6364,1
d336204af6200b5c,later,105,Vanessa Pirolo,"Os gastos hoje com diabetes superam 43 bilhões de dólares ao ano, e 60% desse valor cobre complicações da doença.",A SRA. VANESSA PIROLO,5565,7650,6427,6519,Nós envolvemos hoje 26 organizações de diabetes para trabalhar as nossas políticas públicas.,0.2,2
d336204af6200b5c,later,105,Vanessa Pirolo,"Os gastos hoje com diabetes superam 43 bilhões de dólares ao ano, e 60% desse valor cobre complicações da doença.",A SRA. VANESSA PIROLO,7673,16415,10976,11073,"""Para que eu vou prescrever esse tratamento para essa pessoa se o valor não cobre os meus custos?",0.1739,3
d336204af6200b5c,later,105,Vanessa Pirolo,"Os gastos hoje com diabetes superam 43 bilhões de dólares ao ano, e 60% desse valor cobre complicações da doença.",A SRA. VANESSA PIROLO,5565,7650,6845,6977,"Hoje, estamos aqui para falar dos problemas de retina, especificamente de uma complicação do diabetes chamada retinopatia diabética.",0.1667,4
d336204af6200b5c,later,105,Vanessa Pirolo,"Os gastos hoje com diabetes superam 43 bilhões de dólares ao ano, e 60% desse valor cobre complicações da doença.",A SRA. VANESSA PIROLO,5565,7650,6647,6844,"A nossa ideia é trabalhar políticas públicas para melhorar o acesso, no País, ao tratamento adequado do diabetes, da obesidade e de todas as doenças associadas, que são as complicações do diabetes.",0.1379,5
